{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 9000000, 'speedup_avg_over_ref': 0.9769915420740802, 'speedup_best_over_ref': 0.9769915420740802, 'xsmm_custom_avg': 262.121, 'xsmm_custom_best': 262.121, 'xsmm_custom_cpu_freq': 2.999932, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 256.09, 'xsmm_reference_best': 256.09, 'xsmm_reference_cpu_freq': 2.999932, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 216, 'a_nonzero': 3456, 'a_rows': 648, 'a_size': 139968, 'a_unique': 32, 'alpha': 1.0, 'beta': 0.0, 'density': 0.024691358024691357, 'mat_file': 'data/example_mats/hex/p5/gauss-legendre-lobatto/m460.txt', 'size_n': 333312, 'speedup_avg_over_ref': 0.9837132214004212, 'speedup_best_over_ref': 0.9837132214004212, 'xsmm_custom_avg': 463.075, 'xsmm_custom_best': 463.075, 'xsmm_custom_cpu_freq': 2.999926, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 455.533, 'xsmm_reference_best': 455.533, 'xsmm_reference_cpu_freq': 2.999926, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 216, 'a_size': 46656, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'data/example_mats/hex/p5/gauss-legendre/m0.txt', 'size_n': 666624, 'speedup_avg_over_ref': 1.1394068294689825, 'speedup_best_over_ref': 1.1394068294689825, 'xsmm_custom_avg': 544.4639999999999, 'xsmm_custom_best': 544.4639999999999, 'xsmm_custom_cpu_freq': 2.999907, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 620.366, 'xsmm_reference_best': 620.366, 'xsmm_reference_cpu_freq': 2.999907, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 216, 'a_size': 46656, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'data/example_mats/hex/p5/gauss-legendre/m3.txt', 'size_n': 666624, 'speedup_avg_over_ref': 1.0108462164156364, 'speedup_best_over_ref': 1.0108462164156364, 'xsmm_custom_avg': 397.097, 'xsmm_custom_best': 397.097, 'xsmm_custom_cpu_freq': 2.999941, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 401.404, 'xsmm_reference_best': 401.404, 'xsmm_reference_cpu_freq': 2.999941, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 648, 'a_size': 139968, 'a_unique': 12, 'alpha': 1.0, 'beta': 0.0, 'density': 0.009259259259259259, 'mat_file': 'data/example_mats/hex/p5/gauss-legendre/m6.txt', 'size_n': 333312, 'speedup_avg_over_ref': 0.9173188585446053, 'speedup_best_over_ref': 0.9173188585446053, 'xsmm_custom_avg': 383.195, 'xsmm_custom_best': 383.195, 'xsmm_custom_cpu_freq': 2.999866, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 351.512, 'xsmm_reference_best': 351.512, 'xsmm_reference_cpu_freq': 2.999866, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 648, 'a_nonzero': 3888, 'a_rows': 216, 'a_size': 139968, 'a_unique': 36, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'data/example_mats/hex/p5/gauss-legendre/m132.txt', 'size_n': 333312, 'speedup_avg_over_ref': 0.956537046026623, 'speedup_best_over_ref': 0.956537046026623, 'xsmm_custom_avg': 644.779, 'xsmm_custom_best': 644.779, 'xsmm_custom_cpu_freq': 2.999911, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 616.755, 'xsmm_reference_best': 616.755, 'xsmm_reference_cpu_freq': 2.999911, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 216, 'a_nonzero': 3888, 'a_rows': 648, 'a_size': 139968, 'a_unique': 36, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'data/example_mats/hex/p5/gauss-legendre/m460.txt', 'size_n': 333312, 'speedup_avg_over_ref': 1.0180820162415636, 'speedup_best_over_ref': 1.0180820162415636, 'xsmm_custom_avg': 465.103, 'xsmm_custom_best': 465.103, 'xsmm_custom_cpu_freq': 2.999914, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 473.513, 'xsmm_reference_best': 473.513, 'xsmm_reference_cpu_freq': 2.999914, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 343, 'a_nonzero': 294, 'a_rows': 294, 'a_size': 100842, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0029154518950437317, 'mat_file': 'data/example_mats/hex/p6/gauss-legendre-lobatto/m0.txt', 'size_n': 452112, 'speedup_avg_over_ref': 1.0235928852116842, 'speedup_best_over_ref': 1.0235928852116842, 'xsmm_custom_avg': 265.419, 'xsmm_custom_best': 265.419, 'xsmm_custom_cpu_freq': 2.999875, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 271.681, 'xsmm_reference_best': 271.681, 'xsmm_reference_cpu_freq': 2.999875, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 294, 'a_nonzero': 2058, 'a_rows': 343, 'a_size': 100842, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02040816326530612, 'mat_file': 'data/example_mats/hex/p6/gauss-legendre-lobatto/m3.txt', 'size_n': 452112, 'speedup_avg_over_ref': 1.1819457004706482, 'speedup_best_over_ref': 1.1819457004706482, 'xsmm_custom_avg': 357.167, 'xsmm_custom_best': 357.167, 'xsmm_custom_cpu_freq': 2.999902, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 422.152, 'xsmm_reference_best': 422.152, 'xsmm_reference_cpu_freq': 2.999902, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 294, 'a_nonzero': 2058, 'a_rows': 1029, 'a_size': 302526, 'a_unique': 10, 'alpha': 1.0, 'beta': 0.0, 'density': 0.006802721088435374, 'mat_file': 'data/example_mats/hex/p6/gauss-legendre-lobatto/m6.txt', 'size_n': 217680, 'speedup_avg_over_ref': 1.0333554725335548, 'speedup_best_over_ref': 1.0333554725335548, 'xsmm_custom_avg': 361.35, 'xsmm_custom_best': 361.35, 'xsmm_custom_cpu_freq': 2.999928, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 373.403, 'xsmm_reference_best': 373.403, 'xsmm_reference_cpu_freq': 2.999928, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1029, 'a_nonzero': 6468, 'a_rows': 343, 'a_size': 352947, 'a_unique': 44, 'alpha': 1.0, 'beta': 0.0, 'density': 0.018325697625989172, 'mat_file': 'data/example_mats/hex/p6/gauss-legendre-lobatto/m132.txt', 'size_n': 209904, 'speedup_avg_over_ref': 0.9828750502655407, 'speedup_best_over_ref': 0.9828750502655407, 'xsmm_custom_avg': 432.702, 'xsmm_custom_best': 432.702, 'xsmm_custom_cpu_freq': 2.999893, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 425.292, 'xsmm_reference_best': 425.292, 'xsmm_reference_cpu_freq': 2.999893, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 343, 'a_nonzero': 6468, 'a_rows': 1029, 'a_size': 352947, 'a_unique': 44, 'alpha': 1.0, 'beta': 0.0, 'density': 0.018325697625989172, 'mat_file': 'data/example_mats/hex/p6/gauss-legendre-lobatto/m460.txt', 'size_n': 209904, 'speedup_avg_over_ref': 1.0071536027514225, 'speedup_best_over_ref': 1.0071536027514225, 'xsmm_custom_avg': 418.111, 'xsmm_custom_best': 418.111, 'xsmm_custom_cpu_freq': 2.999876, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 421.102, 'xsmm_reference_best': 421.102, 'xsmm_reference_cpu_freq': 2.999876, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 343, 'a_nonzero': 2058, 'a_rows': 294, 'a_size': 100842, 'a_unique': 7, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02040816326530612, 'mat_file': 'data/example_mats/hex/p6/gauss-legendre/m0.txt', 'size_n': 452112, 'speedup_avg_over_ref': 0.9685604472749862, 'speedup_best_over_ref': 0.9685604472749862, 'xsmm_custom_avg': 395.998, 'xsmm_custom_best': 395.998, 'xsmm_custom_cpu_freq': 2.999919, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 383.548, 'xsmm_reference_best': 383.548, 'xsmm_reference_cpu_freq': 2.999919, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 294, 'a_nonzero': 2058, 'a_rows': 343, 'a_size': 100842, 'a_unique': 7, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02040816326530612, 'mat_file': 'data/example_mats/hex/p6/gauss-legendre/m3.txt', 'size_n': 452112, 'speedup_avg_over_ref': 1.178268184622287, 'speedup_best_over_ref': 1.178268184622287, 'xsmm_custom_avg': 356.62, 'xsmm_custom_best': 356.62, 'xsmm_custom_cpu_freq': 2.999879, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 420.194, 'xsmm_reference_best': 420.194, 'xsmm_reference_cpu_freq': 2.999879, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 294, 'a_nonzero': 2058, 'a_rows': 1029, 'a_size': 302526, 'a_unique': 14, 'alpha': 1.0, 'beta': 0.0, 'density': 0.006802721088435374, 'mat_file': 'data/example_mats/hex/p6/gauss-legendre/m6.txt', 'size_n': 217680, 'speedup_avg_over_ref': 1.0845782128378285, 'speedup_best_over_ref': 1.0845782128378285, 'xsmm_custom_avg': 362.351, 'xsmm_custom_best': 362.351, 'xsmm_custom_cpu_freq': 2.999923, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 392.998, 'xsmm_reference_best': 392.998, 'xsmm_reference_cpu_freq': 2.999923, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1029, 'a_nonzero': 7056, 'a_rows': 343, 'a_size': 352947, 'a_unique': 48, 'alpha': 1.0, 'beta': 0.0, 'density': 0.019991670137442734, 'mat_file': 'data/example_mats/hex/p6/gauss-legendre/m132.txt', 'size_n': 209904, 'speedup_avg_over_ref': 0.978396268993531, 'speedup_best_over_ref': 0.978396268993531, 'xsmm_custom_avg': 432.05499999999995, 'xsmm_custom_best': 432.05499999999995, 'xsmm_custom_cpu_freq': 3.000009, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 422.721, 'xsmm_reference_best': 422.721, 'xsmm_reference_cpu_freq': 3.000009, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 343, 'a_nonzero': 7056, 'a_rows': 1029, 'a_size': 352947, 'a_unique': 48, 'alpha': 1.0, 'beta': 0.0, 'density': 0.019991670137442734, 'mat_file': 'data/example_mats/hex/p6/gauss-legendre/m460.txt', 'size_n': 209904, 'speedup_avg_over_ref': 9.221909792767168, 'speedup_best_over_ref': 9.221909792767168, 'xsmm_custom_avg': 430.675, 'xsmm_custom_best': 430.675, 'xsmm_custom_cpu_freq': 2.99992, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3971.646, 'xsmm_reference_best': 3971.646, 'xsmm_reference_cpu_freq': 2.99992, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 4, 'a_nonzero': 16, 'a_rows': 8, 'a_size': 32, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.5, 'mat_file': 'data/example_mats/quad/p1/gauss-legendre/m0.txt', 'size_n': 24000000, 'speedup_avg_over_ref': 0.9994643107677788, 'speedup_best_over_ref': 0.9994643107677788, 'xsmm_custom_avg': 235.211, 'xsmm_custom_best': 235.211, 'xsmm_custom_cpu_freq': 2.99992, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 235.085, 'xsmm_reference_best': 235.085, 'xsmm_reference_cpu_freq': 2.99992, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 8, 'a_nonzero': 16, 'a_rows': 4, 'a_size': 32, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.5, 'mat_file': 'data/example_mats/quad/p1/gauss-legendre/m3.txt', 'size_n': 24000000, 'speedup_avg_over_ref': 0.9885242671179681, 'speedup_best_over_ref': 0.9885242671179681, 'xsmm_custom_avg': 172.538, 'xsmm_custom_best': 172.538, 'xsmm_custom_cpu_freq': 2.999918, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 170.558, 'xsmm_reference_best': 170.558, 'xsmm_reference_cpu_freq': 2.999918, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 8, 'a_nonzero': 16, 'a_rows': 8, 'a_size': 64, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/quad/p1/gauss-legendre/m6.txt', 'size_n': 18000000, 'speedup_avg_over_ref': 1.0087335107463324, 'speedup_best_over_ref': 1.0087335107463324, 'xsmm_custom_avg': 192.019, 'xsmm_custom_best': 192.019, 'xsmm_custom_cpu_freq': 2.999901, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 193.696, 'xsmm_reference_best': 193.696, 'xsmm_reference_cpu_freq': 2.999901, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 8, 'a_nonzero': 16, 'a_rows': 4, 'a_size': 32, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.5, 'mat_file': 'data/example_mats/quad/p1/gauss-legendre/m132.txt', 'size_n': 24000000, 'speedup_avg_over_ref': 0.9066319406310306, 'speedup_best_over_ref': 0.9066319406310306, 'xsmm_custom_avg': 191.211, 'xsmm_custom_best': 191.211, 'xsmm_custom_cpu_freq': 2.999927, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 173.358, 'xsmm_reference_best': 173.358, 'xsmm_reference_cpu_freq': 2.999927, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 4, 'a_nonzero': 16, 'a_rows': 8, 'a_size': 32, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.5, 'mat_file': 'data/example_mats/quad/p1/gauss-legendre/m460.txt', 'size_n': 24000000, 'speedup_avg_over_ref': 0.9818491087865755, 'speedup_best_over_ref': 0.9818491087865755, 'xsmm_custom_avg': 235.74599999999998, 'xsmm_custom_best': 235.74599999999998, 'xsmm_custom_cpu_freq': 2.999917, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 231.467, 'xsmm_reference_best': 231.467, 'xsmm_reference_cpu_freq': 2.999917, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 9, 'a_nonzero': 12, 'a_rows': 12, 'a_size': 108, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/quad/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 13714272, 'speedup_avg_over_ref': 0.9321077335717478, 'speedup_best_over_ref': 0.9321077335717478, 'xsmm_custom_avg': 214.752, 'xsmm_custom_best': 214.752, 'xsmm_custom_cpu_freq': 2.999904, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 200.172, 'xsmm_reference_best': 200.172, 'xsmm_reference_cpu_freq': 2.999904, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 12, 'a_nonzero': 36, 'a_rows': 9, 'a_size': 108, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.3333333333333333, 'mat_file': 'data/example_mats/quad/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 13714272, 'speedup_avg_over_ref': 0.9251928558774741, 'speedup_best_over_ref': 0.9251928558774741, 'xsmm_custom_avg': 186.279, 'xsmm_custom_best': 186.279, 'xsmm_custom_cpu_freq': 2.999898, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 172.344, 'xsmm_reference_best': 172.344, 'xsmm_reference_cpu_freq': 2.999898, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 12, 'a_nonzero': 36, 'a_rows': 18, 'a_size': 216, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.16666666666666666, 'mat_file': 'data/example_mats/quad/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 9600000, 'speedup_avg_over_ref': 1.023653369196912, 'speedup_best_over_ref': 1.023653369196912, 'xsmm_custom_avg': 229.016, 'xsmm_custom_best': 229.016, 'xsmm_custom_cpu_freq': 2.999856, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 234.433, 'xsmm_reference_best': 234.433, 'xsmm_reference_cpu_freq': 2.999856, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 18, 'a_nonzero': 48, 'a_rows': 9, 'a_size': 162, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.2962962962962963, 'mat_file': 'data/example_mats/quad/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 10666656, 'speedup_avg_over_ref': 0.9007888332695837, 'speedup_best_over_ref': 0.9007888332695837, 'xsmm_custom_avg': 180.393, 'xsmm_custom_best': 180.393, 'xsmm_custom_cpu_freq': 2.999913, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 162.496, 'xsmm_reference_best': 162.496, 'xsmm_reference_cpu_freq': 2.999913, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 9, 'a_nonzero': 48, 'a_rows': 18, 'a_size': 162, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.2962962962962963, 'mat_file': 'data/example_mats/quad/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 10666656, 'speedup_avg_over_ref': 0.9682556816766448, 'speedup_best_over_ref': 0.9682556816766448, 'xsmm_custom_avg': 240.862, 'xsmm_custom_best': 240.862, 'xsmm_custom_cpu_freq': 2.999918, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 233.216, 'xsmm_reference_best': 233.216, 'xsmm_reference_cpu_freq': 2.999918, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 9, 'a_nonzero': 36, 'a_rows': 12, 'a_size': 108, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.3333333333333333, 'mat_file': 'data/example_mats/quad/p2/gauss-legendre/m0.txt', 'size_n': 13714272, 'speedup_avg_over_ref': 1.0624128328150317, 'speedup_best_over_ref': 1.0624128328150317, 'xsmm_custom_avg': 221.557, 'xsmm_custom_best': 221.557, 'xsmm_custom_cpu_freq': 2.999446, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 235.385, 'xsmm_reference_best': 235.385, 'xsmm_reference_cpu_freq': 2.999446, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 12, 'a_nonzero': 36, 'a_rows': 9, 'a_size': 108, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.3333333333333333, 'mat_file': 'data/example_mats/quad/p2/gauss-legendre/m3.txt', 'size_n': 13714272, 'speedup_avg_over_ref': 0.9240083260909218, 'speedup_best_over_ref': 0.9240083260909218, 'xsmm_custom_avg': 186.402, 'xsmm_custom_best': 186.402, 'xsmm_custom_cpu_freq': 2.999896, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 172.237, 'xsmm_reference_best': 172.237, 'xsmm_reference_cpu_freq': 2.999896, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 12, 'a_nonzero': 36, 'a_rows': 18, 'a_size': 216, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.16666666666666666, 'mat_file': 'data/example_mats/quad/p2/gauss-legendre/m6.txt', 'size_n': 9600000, 'speedup_avg_over_ref': 1.0263606448192308, 'speedup_best_over_ref': 1.0263606448192308, 'xsmm_custom_avg': 228.219, 'xsmm_custom_best': 228.219, 'xsmm_custom_cpu_freq': 2.999917, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 234.235, 'xsmm_reference_best': 234.235, 'xsmm_reference_cpu_freq': 2.999917, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 18, 'a_nonzero': 48, 'a_rows': 9, 'a_size': 162, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.2962962962962963, 'mat_file': 'data/example_mats/quad/p2/gauss-legendre/m132.txt', 'size_n': 10666656, 'speedup_avg_over_ref': 0.9570465948142121, 'speedup_best_over_ref': 0.9570465948142121, 'xsmm_custom_avg': 170.813, 'xsmm_custom_best': 170.813, 'xsmm_custom_cpu_freq': 2.999913, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 163.476, 'xsmm_reference_best': 163.476, 'xsmm_reference_cpu_freq': 2.999913, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 9, 'a_nonzero': 48, 'a_rows': 18, 'a_size': 162, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.2962962962962963, 'mat_file': 'data/example_mats/quad/p2/gauss-legendre/m460.txt', 'size_n': 10666656, 'speedup_avg_over_ref': 0.969180360588118, 'speedup_best_over_ref': 0.969180360588118, 'xsmm_custom_avg': 240.49599999999998, 'xsmm_custom_best': 240.49599999999998, 'xsmm_custom_cpu_freq': 2.999869, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 233.084, 'xsmm_reference_best': 233.084, 'xsmm_reference_cpu_freq': 2.999869, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 16, 'a_nonzero': 16, 'a_rows': 16, 'a_size': 256, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/quad/p3/gauss-legendre-lobatto/m0.txt', 'size_n': 9000000, 'speedup_avg_over_ref': 1.1224119122638951, 'speedup_best_over_ref': 1.1224119122638951, 'xsmm_custom_avg': 180.587, 'xsmm_custom_best': 180.587, 'xsmm_custom_cpu_freq': 2.999898, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 202.693, 'xsmm_reference_best': 202.693, 'xsmm_reference_cpu_freq': 2.999898, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 16, 'a_nonzero': 64, 'a_rows': 16, 'a_size': 256, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/quad/p3/gauss-legendre-lobatto/m3.txt', 'size_n': 9000000, 'speedup_avg_over_ref': 0.945257778887241, 'speedup_best_over_ref': 0.945257778887241, 'xsmm_custom_avg': 204.303, 'xsmm_custom_best': 204.303, 'xsmm_custom_cpu_freq': 2.999861, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 193.119, 'xsmm_reference_best': 193.119, 'xsmm_reference_cpu_freq': 2.999861, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 16, 'a_nonzero': 64, 'a_rows': 32, 'a_size': 512, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.125, 'mat_file': 'data/example_mats/quad/p3/gauss-legendre-lobatto/m6.txt', 'size_n': 6000000, 'speedup_avg_over_ref': 1.0119081455226377, 'speedup_best_over_ref': 1.0119081455226377, 'xsmm_custom_avg': 239.248, 'xsmm_custom_best': 239.248, 'xsmm_custom_cpu_freq': 2.999854, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 242.097, 'xsmm_reference_best': 242.097, 'xsmm_reference_cpu_freq': 2.999854, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 32, 'a_nonzero': 112, 'a_rows': 16, 'a_size': 512, 'a_unique': 14, 'alpha': 1.0, 'beta': 0.0, 'density': 0.21875, 'mat_file': 'data/example_mats/quad/p3/gauss-legendre-lobatto/m132.txt', 'size_n': 6000000, 'speedup_avg_over_ref': 1.0419071476654487, 'speedup_best_over_ref': 1.0419071476654487, 'xsmm_custom_avg': 181.234, 'xsmm_custom_best': 181.234, 'xsmm_custom_cpu_freq': 2.999889, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 188.82899999999995, 'xsmm_reference_best': 188.82899999999995, 'xsmm_reference_cpu_freq': 2.999889, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 16, 'a_nonzero': 112, 'a_rows': 32, 'a_size': 512, 'a_unique': 14, 'alpha': 1.0, 'beta': 0.0, 'density': 0.21875, 'mat_file': 'data/example_mats/quad/p3/gauss-legendre-lobatto/m460.txt', 'size_n': 6000000, 'speedup_avg_over_ref': 0.9894326675847576, 'speedup_best_over_ref': 0.9894326675847576, 'xsmm_custom_avg': 251.246, 'xsmm_custom_best': 251.246, 'xsmm_custom_cpu_freq': 2.99987, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 248.591, 'xsmm_reference_best': 248.591, 'xsmm_reference_cpu_freq': 2.99987, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 16, 'a_nonzero': 64, 'a_rows': 16, 'a_size': 256, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/quad/p3/gauss-legendre/m0.txt', 'size_n': 9000000, 'speedup_avg_over_ref': 1.009678693705557, 'speedup_best_over_ref': 1.009678693705557, 'xsmm_custom_avg': 212.632, 'xsmm_custom_best': 212.632, 'xsmm_custom_cpu_freq': 2.999896, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 214.69, 'xsmm_reference_best': 214.69, 'xsmm_reference_cpu_freq': 2.999896, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 16, 'a_nonzero': 64, 'a_rows': 16, 'a_size': 256, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/quad/p3/gauss-legendre/m3.txt', 'size_n': 9000000, 'speedup_avg_over_ref': 0.9441332583225303, 'speedup_best_over_ref': 0.9441332583225303, 'xsmm_custom_avg': 204.415, 'xsmm_custom_best': 204.415, 'xsmm_custom_cpu_freq': 2.999844, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 192.995, 'xsmm_reference_best': 192.995, 'xsmm_reference_cpu_freq': 2.999844, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 16, 'a_nonzero': 64, 'a_rows': 32, 'a_size': 512, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.125, 'mat_file': 'data/example_mats/quad/p3/gauss-legendre/m6.txt', 'size_n': 6000000, 'speedup_avg_over_ref': 1.0088176704944927, 'speedup_best_over_ref': 1.0088176704944927, 'xsmm_custom_avg': 238.952, 'xsmm_custom_best': 238.952, 'xsmm_custom_cpu_freq': 2.99991, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 241.059, 'xsmm_reference_best': 241.059, 'xsmm_reference_cpu_freq': 2.99991, 'xsmm_reference_kernel_type': 'wide-sparse'}
