{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 9000000, 'speedup_avg_over_ref': 0.9773869250872741, 'speedup_best_over_ref': 0.9773869250872741, 'xsmm_custom_avg': 262.105, 'xsmm_custom_best': 262.105, 'xsmm_custom_cpu_freq': 2.999919, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 256.178, 'xsmm_reference_best': 256.178, 'xsmm_reference_cpu_freq': 2.999919, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 216, 'a_nonzero': 3456, 'a_rows': 648, 'a_size': 139968, 'a_unique': 32, 'alpha': 1.0, 'beta': 0.0, 'density': 0.024691358024691357, 'mat_file': 'data/example_mats/hex/p5/gauss-legendre-lobatto/m460.txt', 'size_n': 333312, 'speedup_avg_over_ref': 0.9722044664393431, 'speedup_best_over_ref': 0.9722044664393431, 'xsmm_custom_avg': 448.993, 'xsmm_custom_best': 448.993, 'xsmm_custom_cpu_freq': 2.999895, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 436.513, 'xsmm_reference_best': 436.513, 'xsmm_reference_cpu_freq': 2.999895, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 216, 'a_size': 46656, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'data/example_mats/hex/p5/gauss-legendre/m0.txt', 'size_n': 666624, 'speedup_avg_over_ref': 0.9133462744610228, 'speedup_best_over_ref': 0.9133462744610228, 'xsmm_custom_avg': 610.972, 'xsmm_custom_best': 610.972, 'xsmm_custom_cpu_freq': 2.999948, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 558.029, 'xsmm_reference_best': 558.029, 'xsmm_reference_cpu_freq': 2.999948, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 216, 'a_size': 46656, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'data/example_mats/hex/p5/gauss-legendre/m3.txt', 'size_n': 666624, 'speedup_avg_over_ref': 0.9591678971999388, 'speedup_best_over_ref': 0.9591678971999388, 'xsmm_custom_avg': 432.062, 'xsmm_custom_best': 432.062, 'xsmm_custom_cpu_freq': 2.999885, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 414.41999999999996, 'xsmm_reference_best': 414.41999999999996, 'xsmm_reference_cpu_freq': 2.999885, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 648, 'a_size': 139968, 'a_unique': 12, 'alpha': 1.0, 'beta': 0.0, 'density': 0.009259259259259259, 'mat_file': 'data/example_mats/hex/p5/gauss-legendre/m6.txt', 'size_n': 333312, 'speedup_avg_over_ref': 0.9587212514253525, 'speedup_best_over_ref': 0.9587212514253525, 'xsmm_custom_avg': 367.453, 'xsmm_custom_best': 367.453, 'xsmm_custom_cpu_freq': 2.999889, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 352.285, 'xsmm_reference_best': 352.285, 'xsmm_reference_cpu_freq': 2.999889, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 648, 'a_nonzero': 3888, 'a_rows': 216, 'a_size': 139968, 'a_unique': 36, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'data/example_mats/hex/p5/gauss-legendre/m132.txt', 'size_n': 333312, 'speedup_avg_over_ref': 0.9800588220379807, 'speedup_best_over_ref': 0.9800588220379807, 'xsmm_custom_avg': 631.056, 'xsmm_custom_best': 631.056, 'xsmm_custom_cpu_freq': 2.999893, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 618.472, 'xsmm_reference_best': 618.472, 'xsmm_reference_cpu_freq': 2.999893, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 216, 'a_nonzero': 3888, 'a_rows': 648, 'a_size': 139968, 'a_unique': 36, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'data/example_mats/hex/p5/gauss-legendre/m460.txt', 'size_n': 333312, 'speedup_avg_over_ref': 0.9865534695018363, 'speedup_best_over_ref': 0.9865534695018363, 'xsmm_custom_avg': 457.962, 'xsmm_custom_best': 457.962, 'xsmm_custom_cpu_freq': 2.99992, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 451.804, 'xsmm_reference_best': 451.804, 'xsmm_reference_cpu_freq': 2.99992, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 343, 'a_nonzero': 294, 'a_rows': 294, 'a_size': 100842, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0029154518950437317, 'mat_file': 'data/example_mats/hex/p6/gauss-legendre-lobatto/m0.txt', 'size_n': 452112, 'speedup_avg_over_ref': 1.067803252988438, 'speedup_best_over_ref': 1.067803252988438, 'xsmm_custom_avg': 265.356, 'xsmm_custom_best': 265.356, 'xsmm_custom_cpu_freq': 2.999868, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 283.34799999999996, 'xsmm_reference_best': 283.34799999999996, 'xsmm_reference_cpu_freq': 2.999868, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 294, 'a_nonzero': 2058, 'a_rows': 343, 'a_size': 100842, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02040816326530612, 'mat_file': 'data/example_mats/hex/p6/gauss-legendre-lobatto/m3.txt', 'size_n': 452112, 'speedup_avg_over_ref': 1.1869875998128891, 'speedup_best_over_ref': 1.1869875998128891, 'xsmm_custom_avg': 365.559, 'xsmm_custom_best': 365.559, 'xsmm_custom_cpu_freq': 2.999921, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 433.914, 'xsmm_reference_best': 433.914, 'xsmm_reference_cpu_freq': 2.999921, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 294, 'a_nonzero': 2058, 'a_rows': 1029, 'a_size': 302526, 'a_unique': 10, 'alpha': 1.0, 'beta': 0.0, 'density': 0.006802721088435374, 'mat_file': 'data/example_mats/hex/p6/gauss-legendre-lobatto/m6.txt', 'size_n': 217680, 'speedup_avg_over_ref': 1.08396375791696, 'speedup_best_over_ref': 1.08396375791696, 'xsmm_custom_avg': 363.77599999999995, 'xsmm_custom_best': 363.77599999999995, 'xsmm_custom_cpu_freq': 2.999888, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 394.32, 'xsmm_reference_best': 394.32, 'xsmm_reference_cpu_freq': 2.999888, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1029, 'a_nonzero': 6468, 'a_rows': 343, 'a_size': 352947, 'a_unique': 44, 'alpha': 1.0, 'beta': 0.0, 'density': 0.018325697625989172, 'mat_file': 'data/example_mats/hex/p6/gauss-legendre-lobatto/m132.txt', 'size_n': 209904, 'speedup_avg_over_ref': 0.9855190070447434, 'speedup_best_over_ref': 0.9855190070447434, 'xsmm_custom_avg': 421.44899999999996, 'xsmm_custom_best': 421.44899999999996, 'xsmm_custom_cpu_freq': 2.999925, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 415.346, 'xsmm_reference_best': 415.346, 'xsmm_reference_cpu_freq': 2.999925, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 343, 'a_nonzero': 6468, 'a_rows': 1029, 'a_size': 352947, 'a_unique': 44, 'alpha': 1.0, 'beta': 0.0, 'density': 0.018325697625989172, 'mat_file': 'data/example_mats/hex/p6/gauss-legendre-lobatto/m460.txt', 'size_n': 209904, 'speedup_avg_over_ref': 1.0131854815441725, 'speedup_best_over_ref': 1.0131854815441725, 'xsmm_custom_avg': 415.91200000000003, 'xsmm_custom_best': 415.91200000000003, 'xsmm_custom_cpu_freq': 2.999869, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 421.39599999999996, 'xsmm_reference_best': 421.39599999999996, 'xsmm_reference_cpu_freq': 2.999869, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 343, 'a_nonzero': 2058, 'a_rows': 294, 'a_size': 100842, 'a_unique': 7, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02040816326530612, 'mat_file': 'data/example_mats/hex/p6/gauss-legendre/m0.txt', 'size_n': 452112, 'speedup_avg_over_ref': 0.9691148785386839, 'speedup_best_over_ref': 0.9691148785386839, 'xsmm_custom_avg': 396.793, 'xsmm_custom_best': 396.793, 'xsmm_custom_cpu_freq': 2.999895, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 384.538, 'xsmm_reference_best': 384.538, 'xsmm_reference_cpu_freq': 2.999895, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 294, 'a_nonzero': 2058, 'a_rows': 343, 'a_size': 100842, 'a_unique': 7, 'alpha': 1.0, 'beta': 0.0, 'density': 0.02040816326530612, 'mat_file': 'data/example_mats/hex/p6/gauss-legendre/m3.txt', 'size_n': 452112, 'speedup_avg_over_ref': 1.1825070069704613, 'speedup_best_over_ref': 1.1825070069704613, 'xsmm_custom_avg': 356.07399999999996, 'xsmm_custom_best': 356.07399999999996, 'xsmm_custom_cpu_freq': 2.999924, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 421.06, 'xsmm_reference_best': 421.06, 'xsmm_reference_cpu_freq': 2.999924, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 294, 'a_nonzero': 2058, 'a_rows': 1029, 'a_size': 302526, 'a_unique': 14, 'alpha': 1.0, 'beta': 0.0, 'density': 0.006802721088435374, 'mat_file': 'data/example_mats/hex/p6/gauss-legendre/m6.txt', 'size_n': 217680, 'speedup_avg_over_ref': 0.9751869957932503, 'speedup_best_over_ref': 0.9751869957932503, 'xsmm_custom_avg': 381.29200000000003, 'xsmm_custom_best': 381.29200000000003, 'xsmm_custom_cpu_freq': 2.999903, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 371.831, 'xsmm_reference_best': 371.831, 'xsmm_reference_cpu_freq': 2.999903, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1029, 'a_nonzero': 7056, 'a_rows': 343, 'a_size': 352947, 'a_unique': 48, 'alpha': 1.0, 'beta': 0.0, 'density': 0.019991670137442734, 'mat_file': 'data/example_mats/hex/p6/gauss-legendre/m132.txt', 'size_n': 209904, 'speedup_avg_over_ref': 0.9813314098044307, 'speedup_best_over_ref': 0.9813314098044307, 'xsmm_custom_avg': 431.15200000000004, 'xsmm_custom_best': 431.15200000000004, 'xsmm_custom_cpu_freq': 2.99994, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 423.10299999999995, 'xsmm_reference_best': 423.10299999999995, 'xsmm_reference_cpu_freq': 2.99994, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 343, 'a_nonzero': 7056, 'a_rows': 1029, 'a_size': 352947, 'a_unique': 48, 'alpha': 1.0, 'beta': 0.0, 'density': 0.019991670137442734, 'mat_file': 'data/example_mats/hex/p6/gauss-legendre/m460.txt', 'size_n': 209904, 'speedup_avg_over_ref': 9.14716301355235, 'speedup_best_over_ref': 9.14716301355235, 'xsmm_custom_avg': 430.774, 'xsmm_custom_best': 430.774, 'xsmm_custom_cpu_freq': 2.999872, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3940.36, 'xsmm_reference_best': 3940.36, 'xsmm_reference_cpu_freq': 2.999872, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 4, 'a_nonzero': 16, 'a_rows': 8, 'a_size': 32, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.5, 'mat_file': 'data/example_mats/quad/p1/gauss-legendre/m0.txt', 'size_n': 24000000, 'speedup_avg_over_ref': 0.9976637995115216, 'speedup_best_over_ref': 0.9976637995115216, 'xsmm_custom_avg': 235.425, 'xsmm_custom_best': 235.425, 'xsmm_custom_cpu_freq': 2.99982, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 234.875, 'xsmm_reference_best': 234.875, 'xsmm_reference_cpu_freq': 2.99982, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 8, 'a_nonzero': 16, 'a_rows': 4, 'a_size': 32, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.5, 'mat_file': 'data/example_mats/quad/p1/gauss-legendre/m3.txt', 'size_n': 24000000, 'speedup_avg_over_ref': 0.9570394596048004, 'speedup_best_over_ref': 0.9570394596048004, 'xsmm_custom_avg': 182.237, 'xsmm_custom_best': 182.237, 'xsmm_custom_cpu_freq': 2.999866, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 174.40800000000002, 'xsmm_reference_best': 174.40800000000002, 'xsmm_reference_cpu_freq': 2.999866, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 8, 'a_nonzero': 16, 'a_rows': 8, 'a_size': 64, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/quad/p1/gauss-legendre/m6.txt', 'size_n': 18000000, 'speedup_avg_over_ref': 0.9496461890695007, 'speedup_best_over_ref': 0.9496461890695007, 'xsmm_custom_avg': 192.617, 'xsmm_custom_best': 192.617, 'xsmm_custom_cpu_freq': 2.99984, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 182.918, 'xsmm_reference_best': 182.918, 'xsmm_reference_cpu_freq': 2.99984, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 8, 'a_nonzero': 16, 'a_rows': 4, 'a_size': 32, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.5, 'mat_file': 'data/example_mats/quad/p1/gauss-legendre/m132.txt', 'size_n': 24000000, 'speedup_avg_over_ref': 1.0113925302705002, 'speedup_best_over_ref': 1.0113925302705002, 'xsmm_custom_avg': 171.867, 'xsmm_custom_best': 171.867, 'xsmm_custom_cpu_freq': 2.999872, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 173.82500000000005, 'xsmm_reference_best': 173.82500000000005, 'xsmm_reference_cpu_freq': 2.999872, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 4, 'a_nonzero': 16, 'a_rows': 8, 'a_size': 32, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.5, 'mat_file': 'data/example_mats/quad/p1/gauss-legendre/m460.txt', 'size_n': 24000000, 'speedup_avg_over_ref': 0.9972600531872029, 'speedup_best_over_ref': 0.9972600531872029, 'xsmm_custom_avg': 235.771, 'xsmm_custom_best': 235.771, 'xsmm_custom_cpu_freq': 2.999921, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 235.125, 'xsmm_reference_best': 235.125, 'xsmm_reference_cpu_freq': 2.999921, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 9, 'a_nonzero': 12, 'a_rows': 12, 'a_size': 108, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/quad/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 13714272, 'speedup_avg_over_ref': 0.9925469145113349, 'speedup_best_over_ref': 0.9925469145113349, 'xsmm_custom_avg': 202.869, 'xsmm_custom_best': 202.869, 'xsmm_custom_cpu_freq': 2.999928, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 201.357, 'xsmm_reference_best': 201.357, 'xsmm_reference_cpu_freq': 2.999928, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 12, 'a_nonzero': 36, 'a_rows': 9, 'a_size': 108, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.3333333333333333, 'mat_file': 'data/example_mats/quad/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 13714272, 'speedup_avg_over_ref': 0.9905392467098324, 'speedup_best_over_ref': 0.9905392467098324, 'xsmm_custom_avg': 184.869, 'xsmm_custom_best': 184.869, 'xsmm_custom_cpu_freq': 2.999869, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 183.12, 'xsmm_reference_best': 183.12, 'xsmm_reference_cpu_freq': 2.999869, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 12, 'a_nonzero': 36, 'a_rows': 18, 'a_size': 216, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.16666666666666666, 'mat_file': 'data/example_mats/quad/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 9600000, 'speedup_avg_over_ref': 0.965084816539758, 'speedup_best_over_ref': 0.965084816539758, 'xsmm_custom_avg': 234.683, 'xsmm_custom_best': 234.683, 'xsmm_custom_cpu_freq': 2.999871, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 226.489, 'xsmm_reference_best': 226.489, 'xsmm_reference_cpu_freq': 2.999871, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 18, 'a_nonzero': 48, 'a_rows': 9, 'a_size': 162, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.2962962962962963, 'mat_file': 'data/example_mats/quad/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 10666656, 'speedup_avg_over_ref': 0.942100046641791, 'speedup_best_over_ref': 0.942100046641791, 'xsmm_custom_avg': 171.52, 'xsmm_custom_best': 171.52, 'xsmm_custom_cpu_freq': 2.999799, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 161.589, 'xsmm_reference_best': 161.589, 'xsmm_reference_cpu_freq': 2.999799, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 9, 'a_nonzero': 48, 'a_rows': 18, 'a_size': 162, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.2962962962962963, 'mat_file': 'data/example_mats/quad/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 10666656, 'speedup_avg_over_ref': 0.9643023140001994, 'speedup_best_over_ref': 0.9643023140001994, 'xsmm_custom_avg': 240.96799999999996, 'xsmm_custom_best': 240.96799999999996, 'xsmm_custom_cpu_freq': 2.99988, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 232.366, 'xsmm_reference_best': 232.366, 'xsmm_reference_cpu_freq': 2.99988, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 9, 'a_nonzero': 36, 'a_rows': 12, 'a_size': 108, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.3333333333333333, 'mat_file': 'data/example_mats/quad/p2/gauss-legendre/m0.txt', 'size_n': 13714272, 'speedup_avg_over_ref': 0.9768645660186457, 'speedup_best_over_ref': 0.9768645660186457, 'xsmm_custom_avg': 221.392, 'xsmm_custom_best': 221.392, 'xsmm_custom_cpu_freq': 2.999873, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 216.27, 'xsmm_reference_best': 216.27, 'xsmm_reference_cpu_freq': 2.999873, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 12, 'a_nonzero': 36, 'a_rows': 9, 'a_size': 108, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.3333333333333333, 'mat_file': 'data/example_mats/quad/p2/gauss-legendre/m3.txt', 'size_n': 13714272, 'speedup_avg_over_ref': 0.9310419403848545, 'speedup_best_over_ref': 0.9310419403848545, 'xsmm_custom_avg': 184.953, 'xsmm_custom_best': 184.953, 'xsmm_custom_cpu_freq': 2.999941, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 172.199, 'xsmm_reference_best': 172.199, 'xsmm_reference_cpu_freq': 2.999941, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 12, 'a_nonzero': 36, 'a_rows': 18, 'a_size': 216, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.16666666666666666, 'mat_file': 'data/example_mats/quad/p2/gauss-legendre/m6.txt', 'size_n': 9600000, 'speedup_avg_over_ref': 0.9846757631661388, 'speedup_best_over_ref': 0.9846757631661388, 'xsmm_custom_avg': 229.832, 'xsmm_custom_best': 229.832, 'xsmm_custom_cpu_freq': 2.999892, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 226.31, 'xsmm_reference_best': 226.31, 'xsmm_reference_cpu_freq': 2.999892, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 18, 'a_nonzero': 48, 'a_rows': 9, 'a_size': 162, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.2962962962962963, 'mat_file': 'data/example_mats/quad/p2/gauss-legendre/m132.txt', 'size_n': 10666656, 'speedup_avg_over_ref': 0.9472612371843874, 'speedup_best_over_ref': 0.9472612371843874, 'xsmm_custom_avg': 171.373, 'xsmm_custom_best': 171.373, 'xsmm_custom_cpu_freq': 2.999899, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 162.335, 'xsmm_reference_best': 162.335, 'xsmm_reference_cpu_freq': 2.999899, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 9, 'a_nonzero': 48, 'a_rows': 18, 'a_size': 162, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.2962962962962963, 'mat_file': 'data/example_mats/quad/p2/gauss-legendre/m460.txt', 'size_n': 10666656, 'speedup_avg_over_ref': 0.96807273935066, 'speedup_best_over_ref': 0.96807273935066, 'xsmm_custom_avg': 240.86, 'xsmm_custom_best': 240.86, 'xsmm_custom_cpu_freq': 2.999919, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 233.16999999999996, 'xsmm_reference_best': 233.16999999999996, 'xsmm_reference_cpu_freq': 2.999919, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 16, 'a_nonzero': 16, 'a_rows': 16, 'a_size': 256, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/quad/p3/gauss-legendre-lobatto/m0.txt', 'size_n': 9000000, 'speedup_avg_over_ref': 0.9775569660917441, 'speedup_best_over_ref': 0.9775569660917441, 'xsmm_custom_avg': 180.546, 'xsmm_custom_best': 180.546, 'xsmm_custom_cpu_freq': 2.999865, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 176.49400000000003, 'xsmm_reference_best': 176.49400000000003, 'xsmm_reference_cpu_freq': 2.999865, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 16, 'a_nonzero': 64, 'a_rows': 16, 'a_size': 256, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/quad/p3/gauss-legendre-lobatto/m3.txt', 'size_n': 9000000, 'speedup_avg_over_ref': 0.9444477103050968, 'speedup_best_over_ref': 0.9444477103050968, 'xsmm_custom_avg': 204.132, 'xsmm_custom_best': 204.132, 'xsmm_custom_cpu_freq': 2.99992, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 192.79200000000003, 'xsmm_reference_best': 192.79200000000003, 'xsmm_reference_cpu_freq': 2.99992, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 16, 'a_nonzero': 64, 'a_rows': 32, 'a_size': 512, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.125, 'mat_file': 'data/example_mats/quad/p3/gauss-legendre-lobatto/m6.txt', 'size_n': 6000000, 'speedup_avg_over_ref': 1.003697143382322, 'speedup_best_over_ref': 1.003697143382322, 'xsmm_custom_avg': 239.374, 'xsmm_custom_best': 239.374, 'xsmm_custom_cpu_freq': 2.999866, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 240.259, 'xsmm_reference_best': 240.259, 'xsmm_reference_cpu_freq': 2.999866, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 32, 'a_nonzero': 112, 'a_rows': 16, 'a_size': 512, 'a_unique': 14, 'alpha': 1.0, 'beta': 0.0, 'density': 0.21875, 'mat_file': 'data/example_mats/quad/p3/gauss-legendre-lobatto/m132.txt', 'size_n': 6000000, 'speedup_avg_over_ref': 1.043434215524883, 'speedup_best_over_ref': 1.043434215524883, 'xsmm_custom_avg': 181.631, 'xsmm_custom_best': 181.631, 'xsmm_custom_cpu_freq': 2.99987, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 189.52, 'xsmm_reference_best': 189.52, 'xsmm_reference_cpu_freq': 2.99987, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 16, 'a_nonzero': 112, 'a_rows': 32, 'a_size': 512, 'a_unique': 14, 'alpha': 1.0, 'beta': 0.0, 'density': 0.21875, 'mat_file': 'data/example_mats/quad/p3/gauss-legendre-lobatto/m460.txt', 'size_n': 6000000, 'speedup_avg_over_ref': 0.9523308198987738, 'speedup_best_over_ref': 0.9523308198987738, 'xsmm_custom_avg': 251.71400000000006, 'xsmm_custom_best': 251.71400000000006, 'xsmm_custom_cpu_freq': 2.99987, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 239.715, 'xsmm_reference_best': 239.715, 'xsmm_reference_cpu_freq': 2.99987, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 16, 'a_nonzero': 64, 'a_rows': 16, 'a_size': 256, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/quad/p3/gauss-legendre/m0.txt', 'size_n': 9000000, 'speedup_avg_over_ref': 0.9789016958134602, 'speedup_best_over_ref': 0.9789016958134602, 'xsmm_custom_avg': 211.34400000000005, 'xsmm_custom_best': 211.34400000000005, 'xsmm_custom_cpu_freq': 2.999861, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 206.885, 'xsmm_reference_best': 206.885, 'xsmm_reference_cpu_freq': 2.999861, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 16, 'a_nonzero': 64, 'a_rows': 16, 'a_size': 256, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/quad/p3/gauss-legendre/m3.txt', 'size_n': 9000000, 'speedup_avg_over_ref': 0.9361400974200288, 'speedup_best_over_ref': 0.9361400974200288, 'xsmm_custom_avg': 204.88599999999997, 'xsmm_custom_best': 204.88599999999997, 'xsmm_custom_cpu_freq': 2.999867, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 191.802, 'xsmm_reference_best': 191.802, 'xsmm_reference_cpu_freq': 2.999867, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 16, 'a_nonzero': 64, 'a_rows': 32, 'a_size': 512, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.125, 'mat_file': 'data/example_mats/quad/p3/gauss-legendre/m6.txt', 'size_n': 6000000, 'speedup_avg_over_ref': 1.040053499108348, 'speedup_best_over_ref': 1.040053499108348, 'xsmm_custom_avg': 240.004, 'xsmm_custom_best': 240.004, 'xsmm_custom_cpu_freq': 2.999865, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 249.617, 'xsmm_reference_best': 249.617, 'xsmm_reference_cpu_freq': 2.999865, 'xsmm_reference_kernel_type': 'sparse'}
